name,orf,desc,introns,status,sgd,extra,chr_loc,start,stop,orf_start,orf_stop
HTA2,YBL003C,Histone H2A; core histone protein required for chromatin assembly and chromosome function; one of two nearly identical (see also HTA1) subtypes; DNA damage-dependent phosphorylation by Mec1p facilitates DNA repair; acetylated by Nat4p,[],Verified ORF,S000000099,reverse complement,2,235792,235394,235819,235218
UTP20,YBL004W,Component of the small-subunit (SSU) processome; SSU processome is involved in the biogenesis of the 18S rRNA,[],Verified ORF,S000000100,[],2,227636,235117,227525,235213
PDR3,YBL005W,Transcriptional activator of the pleiotropic drug resistance network; regulates expression of ATP-binding cassette (ABC) transporters through binding to cis-acting PDRE sites (PDR responsive elements); has a role in response to drugs and organic solvents; post-translationally up-regulated in cells lacking functional mitochondrial genome; involved in diauxic shift; relative distribution to nucleus increases upon DNA replication stress; APCC(Cdh1) substrate,[],Verified ORF,S000000101,[],2,217470,220400,217408,220685
LDB7,YBL006C,"Component of the RSC chromatin remodeling complex; interacts with Rsc3p, Rsc30p, Npl6p, and Htl1p to form a module important for a broad range of RSC functions",[],Verified ORF,S000000102,reverse complement,2,217129,216587,217144,216405
SLA1,YBL007C,Cytoskeletal protein binding protein; required for assembly of the cortical actin cytoskeleton; interacts with proteins regulating actin dynamics and proteins required for endocytosis; found in the nucleus and cell cortex; has 3 SH3 domains,[],Verified ORF,S000000103,reverse complement,2,216366,212632,216418,212548
HIR1,YBL008W,"Subunit of the HIR complex; HIR is a nucleosome assembly complex involved in regulation of histone gene transcription; contributes to nucleosome formation, heterochromatic gene silencing, and formation of functional kinetochores",[],Verified ORF,S000000104,[],2,209653,212175,209598,212256
ALK2,YBL009W,"Protein kinase; along with its paralog, ALK1, required for proper spindle positioning and nuclear segregation following mitotic arrest, proper organization of cell polarity factors in mitosis, proper localization of formins and polarity factors, and survival in cells that activate spindle assembly checkpoint; phosphorylated in response to DNA damage; ALK2 has a paralog, ALK1, that arose from the whole genome duplication; similar to mammalian haspins",[],Verified ORF,S000000105,[],2,207194,209224,207160,209350
LAA2,YBL010C,Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein colocalizes with clathrin-coated vesicles,[],Uncharacterized ORF,S000000106,reverse complement,2,206949,206107,206960,205899
SCT1,YBL011W,Glycerol 3-phosphate/dihydroxyacetone phosphate sn-1 acyltransferase; dual substrate-specific acyltransferase of the glycerolipid biosynthesis pathway; prefers 16-carbon fatty acids; similar to Gpt2p; gene is constitutively transcribed,[],Verified ORF,S000000107,[],2,203538,205817,203437,206022
YBL012C,YBL012C,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data",[],Dubious ORF,S000000108,reverse complement,2,203807,203406,,
FMT1,YBL013W,Methionyl-tRNA formyltransferase; catalyzes the formylation of initiator Met-tRNA in mitochondria; potential Cdc28p substrate,[],Verified ORF,S000000109,[],2,202056,203261,202012,203437
RRN6,YBL014C,"Component of the core factor (CF) rDNA transcription factor complex; CF is required for transcription of 35S rRNA genes by RNA polymerase I and is composed of Rrn6p, Rrn7p, and Rrn11p",[],Verified ORF,S000000110,reverse complement,2,201748,199064,201777,198947
ACH1,YBL015W,Protein with CoA transferase activity; particularly for CoASH transfer from succinyl-CoA to acetate; has minor acetyl-CoA-hydrolase activity; phosphorylated; required for acetate utilization and for diploid pseudohyphal growth,[],Verified ORF,S000000111,[],2,194122,195702,194033,195962
FUS3,YBL016W,"Mitogen-activated serine/threonine protein kinase involved in mating; phosphoactivated by Ste7p; substrates include Ste12p, Far1p, Bni1p, Sst2p; inhibits invasive growth during mating by phosphorylating Tec1p, promoting its; inhibits recruitment of Ste5p, Cdc42p-mediated asymmetry and mating morphogenesis",[],Verified ORF,S000000112,[],2,192451,193512,,
PEP1,YBL017C,Type I transmembrane sorting receptor for multiple vacuolar hydrolases; cycles between the late-Golgi and prevacuolar endosome-like compartments,[],Verified ORF,S000000113,reverse complement,2,191583,186844,191792,186776
POP8,YBL018C,"Subunit of both RNase MRP and nuclear RNase P; RNase MRP cleaves pre-rRNA, while nuclear RNase P cleaves tRNA precursors to generate mature 5' ends and facilitates turnover of nuclear RNAs; relocalizes to the cytosol in response to hypoxia",[186428 186352],Verified ORF,S000000114,"reverse complement, intron sequence removed",2,186474,185998,186512,185941
APN2,YBL019W,Class II abasic (AP) endonuclease involved in repair of DNA damage; homolog of human HAP1 and E. coli exoIII,[],Verified ORF,S000000115,[],2,184353,185915,184301,186031
RFT1,YBL020W,Membrane protein required for translocation of Man5GlcNac2-PP-Dol; required for translocation of Man5GlcNac2-PP-Dol from the cytoplasmic side to the lumenal side of the ER membrane but is not the flippase; mutation is suppressed by expression of human p53 protein; essential gene,[],Verified ORF,S000000116,[],2,182401,184125,182324,184205
HAP3,YBL021C,Subunit of the Hap2p/3p/4p/5p CCAAT-binding complex; complex is heme-activated and glucose-repressed; complex is a transcriptional activator and global regulator of respiratory gene expression; contains sequences contributing to both complex assembly and DNA binding,[],Verified ORF,S000000117,reverse complement,2,182094,181660,182120,181490
PIM1,YBL022C,ATP-dependent Lon protease; involved in degradation of misfolded proteins in mitochondria; required for biogenesis and maintenance of mitochondria,[],Verified ORF,S000000118,reverse complement,2,181275,177874,181398,177798
MCM2,YBL023C,Protein involved in DNA replication; component of the Mcm2-7 hexameric helicase complex that binds chromatin as a part of the pre-replicative complex; relative distribution to the nucleus increases upon DNA replication stress,[],Verified ORF,S000000119,reverse complement,2,177526,174920,177579,174744
NCL1,YBL024W,"S-adenosyl-L-methionine-dependent tRNA: m5C-methyltransferase; methylates cytosine to m5C at several positions in tRNAs and intron-containing pre-tRNAs; increases proportion of tRNALeu(CAA) with m5C at wobble position in response to hydrogen peroxide, causing selective translation of mRNA from genes enriched in TTG codon; loss of NCL1 confers hypersensitivity to oxidative stress; similar to Nop2p and human proliferation associated nucleolar protein p120",[],Verified ORF,S000000120,[],2,172534,174588,172511,174713
RRN10,YBL025W,Protein involved in promoting high level transcription of rDNA; subunit of UAF (upstream activation factor) for RNA polymerase I,[],Verified ORF,S000000121,[],2,171481,171918,171423,172384
LSM2,YBL026W,"Lsm (Like Sm) protein; part of heteroheptameric complexes (Lsm2p-7p and either Lsm1p or 8p): cytoplasmic Lsm1p complex involved in mRNA decay; nuclear Lsm8p complex part of U6 snRNP and possibly involved in processing tRNA, snoRNA, and rRNA; relocalizes from nucleus to cytoplasmic foci upon DNA replication stress",[170676 170805],Verified ORF,S000000122,intron sequence removed,2,170623,171038,170565,171166
RPL19B,YBL027W,"Ribosomal 60S subunit protein L19B; rpl19a and rpl19b single null mutations result in slow growth, while the double null mutation is lethal; homologous to mammalian ribosomal protein L19, no bacterial homolog; RPL19B has a paralog, RPL19A, that arose from the whole genome duplication",[168424 168809],Verified ORF,S000000123,intron sequence removed,2,168423,169376,168392,169460
YBL028C,YBL028C,Protein of unknown function that may interact with ribosomes; green fluorescent protein (GFP)-fusion protein localizes to the nucleolus; predicted to be involved in ribosome biogenesis,[],Verified ORF,S000000124,reverse complement,2,167838,167518,167885,167273
YBL029W,YBL029W,Non-essential protein of unknown function,[],Uncharacterized ORF,S000000125,[],2,166134,167264,166092,167356
PET9,YBL030C,"Major ADP/ATP carrier of the mitochondrial inner membrane; exchanges cytosolic ADP for mitochondrially synthesized ATP; also imports heme and ATP; required for viability in many lab strains that carry a sal1 mutation; PET9 has a paralog, AAC3, that arose from the whole genome duplication; human homolog SLC25A4 implicated in progressive external ophthalmoplegia can complement yeast null mutant",[],Verified ORF,S000000126,reverse complement,2,163997,163041,164118,162745
SHE1,YBL031W,"Mitotic spindle protein; interacts with components of the Dam1 (DASH) complex, its effector Sli15p, and microtubule-associated protein Bim1p; also localizes to nuclear microtubules and to the bud neck in a ring-shaped structure; inhibits dynein function",[],Verified ORF,S000000127,[],2,161699,162715,161669,162874
HEK2,YBL032W,"RNA binding protein involved in asymmetric localization of ASH1 mRNA; represses translation of ASH1 mRNA, an effect reversed by Yck1p-dependent phosphoryation; regulates telomere position effect and length; similarity to hnRNP-K",[],Verified ORF,S000000128,[],2,160184,161329,160092,161509
RIB1,YBL033C,GTP cyclohydrolase II; catalyzes the first step of the riboflavin biosynthesis pathway,[],Verified ORF,S000000129,reverse complement,2,159693,158656,159721,158589
STU1,YBL034C,"Microtubule plus-end-tracking non-motor protein; binds to MTs, stabilizing interpolar MT plus ends, facilitating polymerization of spindle MTs and producing an outward force on spindle poles; required for structural integrity of the mitotic spindle; binds detached kinetochores (KTs) and promotes capture; relocalizes to MTs and stabilizes the spindle once captured KTs reach a spindle pole; localizes to the spindle, spindles poles, and detached KTs; CLASP family member homologous to human CLASP1/2",[],Verified ORF,S000000130,reverse complement,2,158389,153848,158448,153736
POL12,YBL035C,B subunit of DNA polymerase alpha-primase complex; required for initiation of DNA replication during mitotic and premeiotic DNA synthesis; also functions in telomere capping and length regulation,[],Verified ORF,S000000131,reverse complement,2,153610,151493,153691,151447
YBL036C,YBL036C,Putative non-specific single-domain racemase; based on structural similarity; binds pyridoxal 5'-phosphate; expression of GFP-fusion protein induced in response to the DNA-damaging agent MMS,[],Verified ORF,S000000132,reverse complement,2,151220,150447,151233,150301
APL3,YBL037W,Alpha-adaptin; large subunit of the clathrin associated protein complex (AP-2); involved in vesicle mediated transport,[],Verified ORF,S000000133,[],2,147209,150286,147116,150380
MRPL16,YBL038W,Mitochondrial ribosomal protein of the large subunit; homologous to bacterial L16 ribosomal protein; synthetic lethality with hac1 mutation suggests a possible role in synthesis of precursors for protein glycosylation,[],Verified ORF,S000000134,[],2,146187,146885,146124,146944
URA7,YBL039C,"Major CTP synthase isozyme (see also URA8); catalyzes the ATP-dependent transfer of the amide nitrogen from glutamine to UTP, forming CTP, the final step in de novo biosynthesis of pyrimidines; involved in phospholipid biosynthesis; capable of forming cytoplasmic filaments termed cytoophidium, especially during conditions of glucose depletion; URA7 has a paralog, URA8, that arose from the whole genome duplication",[],Verified ORF,S000000135,reverse complement,2,145728,143989,145783,143807
ERD2,YBL040C,HDEL receptor; an integral membrane protein that binds to the HDEL motif in proteins destined for retention in the endoplasmic reticulum; has a role in maintenance of normal levels of ER-resident proteins,[142847 142749],Verified ORF,S000000136,"reverse complement, intron sequence removed",2,142868,142112,142911,142045
